Sort	Order	Family	Subfamily	Genus	Species	Type Species?	Exemplar Accession Number	Exemplar Isolate	Genome Composition	Last Change	MSL of Last Change	Proposal	Taxon History URL
3958	Unassigned	Reoviridae	Sedoreovirinae	Phytoreovirus	Wound tumor virus	1	RNA4: M24117, RNA5: J03020, RNA6: M24116, RNA7: X14218, RNA8: J04344, RNA9: M24115, RNA10: M24114, RNA11: X14219, RNA12: M11133	Asamizu	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164131
3959	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus A	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164133
3960	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus B	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164134
3961	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus C	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164135
3962	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus D	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164136
3963	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus E	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164137
3964	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus F	0	Seg1: JN596591, Seg2: JQ919995, Seg3: JQ919997, Seg4: JQ919996, Seg5: JQ919999, Seg6: HQ403603, Seg7: JQ920001, Seg8: JQ920000, Seg9: JQ919998, Seg10: JQ920003, Seg11: JQ920002	RVF/Chicken-wt/DEU/03V0568/2003/GXP[X]	dsRNA	New,	29	2014.002aV.A.v2.Rotavirus_3sp	ICTVonline=20164138
3965	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus G	0	Seg1: JN596592, Seg2: JQ920004, Seg3: JQ920006, Seg4: JQ920005, Seg5: JQ920008, Seg6: HQ403604, Seg7: JQ920010, Seg8: JQ920009, Seg9: JQ920007, Seg10: JQ920011, Seg11: JQ920012	RVG/Chicken-wt/DEU/03V0567/2003/GXP[X]	dsRNA	New,	29	2014.002aV.A.v2.Rotavirus_3sp	ICTVonline=20164139
3966	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus H	0	Seg1: DQ113897, Seg2: DQ113898, Seg3: DQ113899, Seg4: DQ113900, Seg5: DQ113901, Seg6: DQ113902, Seg7: DQ113903, Seg8: DQ113904, Seg9: DQ113905, Seg10: DQ113906, Seg11: DQ113907	RVX/Human-tc/CHN/NADRV-J19/1997/GXP[X]	dsRNA	New,	29	2014.002aV.A.v2.Rotavirus_3sp	ICTVonline=20164140
3967	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Rotavirus I	0	Seg5:KM369887,Seg8:KM369888,Seg7:KM369889,Seg10:KM369890,Seg11:KM369891,Seg1:KM369892,Seg2:KM369893,Seg3:KM369894,Seg4:KM369895,Seg6:KM369896,Seg9:KM369897	RVI/Dog-wt/HUN/KE135/2012/G1P1	dsRNA	New,	31	2015.020aM.A.v2.Rotavirus_sp	ICTVonline=20165424
3968	Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Banna virus	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164142
3969	Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Kadipiro virus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164143
3970	Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Liao ning virus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164144
3971	Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus A	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164147
3972	Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus B	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164148
3973	Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus C	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164149
3974	Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus D	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164150
3975	Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus E	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164151
3976	Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus F	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164152
3977	Unassigned	Reoviridae	Spinareovirinae	Aquareovirus	Aquareovirus G	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164153
3978	Unassigned	Reoviridae	Spinareovirinae	Coltivirus	Colorado tick fever virus	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164155
3979	Unassigned	Reoviridae	Spinareovirinae	Coltivirus	Eyach virus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164156
3980	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 1	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164158
3981	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 2	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164159
3982	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 3	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164160
3983	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 4	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164161
3984	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 5	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164162
3985	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 6	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164163
3986	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 7	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164164
3987	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 8	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164165
3988	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 9	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164166
3989	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 10	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164167
3990	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 11	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164168
3991	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 12	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164169
3992	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 13	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164170
3993	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 14	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164171
3994	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 15	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164172
3995	Unassigned	Reoviridae	Spinareovirinae	Cypovirus	Cypovirus 16	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164173
3996	Unassigned	Reoviridae	Spinareovirinae	Dinovernavirus	Aedes pseudoscutellaris reovirus	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164175
3997	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Fiji disease virus	1	S1: AY029520, S2: AF049704, S3: AF359556, S4: AF049705, S5: AY029521, S6: AF356083, S7: AY789927, S8: AY297693, S9: AF050086, S10: AY297694	McQualter	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164177
3998	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Garlic dwarf virus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164178
3999	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Maize rough dwarf virus	0	S6: X55701, S7: L76562, S8: L76561, S10: L76560	Italy	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164179
4000	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Mal de Rio Cuarto virus	0	S1: AF499925, S2: AF499926, S3: AF499928, S4: AF395873, S5: AY607587, S6: AF499927, S7: AY923115, S8: AF395872, S9: DQ023312, S10: AY607586	Argentina	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164180
4001	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Nilaparvata lugens reovirus	0	S1: D49693, S2: D49694, S3: D49695, S4: D49696, S5: D49697, S6: D49698, S7: D49699, S8: D26127, S9: D49700, S10: D14691	Izumo	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164181
4002	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Oat sterile dwarf virus	0	S7: AB011024, S8: AB011025, S9: AB011026, S10: AB011027	Uyeda	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164182
4003	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Pangola stunt virus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164183
4004	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Rice black streaked dwarf virus	0	S1: AJ294757, S2: AJ409145, S3: AJ293984, S4: AJ409146, S5: AJ409147, S6: AJ409148, S7: AJ297427, S8: AJ297431, S9: AJ297430, S10: AJ297433	China:Zhejiang	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164184
4005	Unassigned	Reoviridae	Spinareovirinae	Fijivirus	Southern rice black-streaked dwarf virus	0	Seg1 FN563989, Seg2 FN563990, Seg3 FN563991, Seg4 FN563992, Seg5 FN563993, Seg6 FN563994, Seg7 FN563995, Seg8 FN563996, Seg9 EU523359, Seg10 EU523360	SRBSDV/HN	dsRNA	New,	30	2015.018aM.A.v2.Fijivirus_sp	ICTVonline=20164185
4006	Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 1	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164187
4007	Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 2	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164188
4008	Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 3	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164189
4009	Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 4	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164190
4010	Unassigned	Reoviridae	Spinareovirinae	Idnoreovirus	Idnoreovirus 5	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164191
4011	Unassigned	Reoviridae	Spinareovirinae	Mycoreovirus	Mycoreovirus 1	1	S1: AY277888, S2: AY277889, S3: AY277890, S4: AB179636, S5: AB179637, S6: AB179638, S7: AB179639, S8: AB179640, S9: AB179641, S10: AB179642, S11: AB179643	Suzuki	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164193
4012	Unassigned	Reoviridae	Spinareovirinae	Mycoreovirus	Mycoreovirus 2	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164194
4013	Unassigned	Reoviridae	Spinareovirinae	Mycoreovirus	Mycoreovirus 3	0	S1: AB102674, S2: AB098022, S3: AB102675, S5: AB073276, S5: AB098023, S6: AB073277, S7: AB073278, S8: AB073279, S9: AB073280, S10: AB073281, S11: AB073282, S12: AB073283	Osaki	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164195
4014	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Avian orthoreovirus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164197
4015	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Baboon orthoreovirus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164198
4016	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Mammalian orthoreovirus	1			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164199
4017	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Nelson Bay orthoreovirus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164200
4018	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Piscine orthoreovirus	0	KR337473-KR337482	MH050607	dsRNA	New,	30	2015.019aM.A.v3.Orthoreovirus_sp	ICTVonline=20164201
4019	Unassigned	Reoviridae	Spinareovirinae	Orthoreovirus	Reptilian orthoreovirus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164202
4020	Unassigned	Reoviridae	Spinareovirinae	Oryzavirus	Echinochloa ragged stunt virus	0			dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164204
4021	Unassigned	Reoviridae	Spinareovirinae	Oryzavirus	Rice ragged stunt virus	1	RNA1: AF020334, RNA2: AF020335, RNA3: AF020336, RNA4: U66714, RNA5: U33633, RNA6: AF020337, RNA7: U66713, RNA8: L46682, RNA9: L38899, RNA10: U66712	Thailand	dsRNA	Moved,	25	2007.127-129V.v2.Spina-Sedoreovirinae	ICTVonline=20164205
4022	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Avian carcinoma Mill Hill virus 2	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164209
4023	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Avian leukosis virus	1			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164210
4024	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Avian myeloblastosis virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164211
4025	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Avian myelocytomatosis virus 29	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164212
4026	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Avian sarcoma virus CT10	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164213
4027	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Fujinami sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164214
4028	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Rous sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164215
4029	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	UR2 sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164216
4030	Unassigned	Retroviridae	Orthoretrovirinae	Alpharetrovirus	Y73 sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164217
4031	Unassigned	Retroviridae	Orthoretrovirinae	Betaretrovirus	Jaagsiekte sheep retrovirus	0			ssRNA-RT	Renamed,	23	ICTV 8th Report	ICTVonline=20164219
4032	Unassigned	Retroviridae	Orthoretrovirinae	Betaretrovirus	Langur virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164220
4033	Unassigned	Retroviridae	Orthoretrovirinae	Betaretrovirus	Mason-Pfizer monkey virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164221
4034	Unassigned	Retroviridae	Orthoretrovirinae	Betaretrovirus	Mouse mammary tumor virus	1			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164222
4035	Unassigned	Retroviridae	Orthoretrovirinae	Betaretrovirus	Squirrel monkey retrovirus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164223
4036	Unassigned	Retroviridae	Orthoretrovirinae	Deltaretrovirus	Bovine leukemia virus	1			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164225
4037	Unassigned	Retroviridae	Orthoretrovirinae	Deltaretrovirus	Primate T-lymphotropic virus 1	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164226
4038	Unassigned	Retroviridae	Orthoretrovirinae	Deltaretrovirus	Primate T-lymphotropic virus 2	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164227
4039	Unassigned	Retroviridae	Orthoretrovirinae	Deltaretrovirus	Primate T-lymphotropic virus 3	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164228
4040	Unassigned	Retroviridae	Orthoretrovirinae	Epsilonretrovirus	Walleye dermal sarcoma virus	1			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164230
4041	Unassigned	Retroviridae	Orthoretrovirinae	Epsilonretrovirus	Walleye epidermal hyperplasia virus 1	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164231
4042	Unassigned	Retroviridae	Orthoretrovirinae	Epsilonretrovirus	Walleye epidermal hyperplasia virus 2	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164232
4043	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Chick syncytial virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164234
4044	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Feline leukemia virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164235
4045	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Finkel-Biskis-Jinkins murine sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164236
4046	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Gardner-Arnstein feline sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164237
4047	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Gibbon ape leukemia virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164238
4048	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Guinea pig type-C oncovirus	0			ssRNA-RT	Renamed,	23	ICTV 8th Report	ICTVonline=20164239
4049	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Hardy-Zuckerman feline sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164240
4050	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Harvey murine sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164241
4051	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Kirsten murine sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164242
4052	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Koala retrovirus	0	AF151794	koala retrovirus	ssRNA-RT	New,	31	2016.020aD.A.v1.Gammaretrovirus_sp	ICTVonline=20165425
4053	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Moloney murine sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164243
4054	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Murine leukemia virus	1			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164244
4055	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Porcine type-C oncovirus	0			ssRNA-RT	Renamed,	23	ICTV 8th Report	ICTVonline=20164245
4056	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Reticuloendotheliosis virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164246
4057	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Snyder-Theilen feline sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164247
4058	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Trager duck spleen necrosis virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164248
4059	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Viper retrovirus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164249
4060	Unassigned	Retroviridae	Orthoretrovirinae	Gammaretrovirus	Woolly monkey sarcoma virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164250
4061	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Bovine immunodeficiency virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164252
4062	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Caprine arthritis encephalitis virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164253
4063	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Equine infectious anemia virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164254
4064	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Feline immunodeficiency virus	0			ssRNA-RT	Merged,	23	ICTV 8th Report	ICTVonline=20164255
4065	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Human immunodeficiency virus 1	1			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164256
4066	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Human immunodeficiency virus 2	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164257
4067	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Jembrana disease virus	0	L32870	Jembrana disease virus isolate Tabanan/87	ssRNA-RT	New,	31	2016.021aD.A.v1.Lentivirus_sp	ICTVonline=20165426
4068	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Puma lentivirus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164258
4069	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Simian immunodeficiency virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164259
4070	Unassigned	Retroviridae	Orthoretrovirinae	Lentivirus	Visna/maedi virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164260
4071	Unassigned	Retroviridae	Spumaretrovirinae	Spumavirus	African green monkey simian foamy virus	0			ssRNA-RT	New,	23	ICTV 8th Report	ICTVonline=20164263
4072	Unassigned	Retroviridae	Spumaretrovirinae	Spumavirus	Bovine foamy virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164264
4073	Unassigned	Retroviridae	Spumaretrovirinae	Spumavirus	Equine foamy virus	0			ssRNA-RT	New,	23	ICTV 8th Report	ICTVonline=20164265
4074	Unassigned	Retroviridae	Spumaretrovirinae	Spumavirus	Feline foamy virus	0			ssRNA-RT	Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164266
4075	Unassigned	Retroviridae	Spumaretrovirinae	Spumavirus	Macaque simian foamy virus	0			ssRNA-RT	New,	23	ICTV 8th Report	ICTVonline=20164267
4076	Unassigned	Retroviridae	Spumaretrovirinae	Spumavirus	Simian foamy virus	1			ssRNA-RT	Merged,Moved,	21	2002.V043-049.Retroviridae	ICTVonline=20164268
4077	Unassigned	Sarthroviridae		Macronovirus	Macrobrachium satellite virus 1	1	AY247793	extra small virus	ssRNA(+)	New,	30	2015.002a-gS.A.v3.Sarthroviridae	ICTVonline=20164272
4078	Unassigned	Solinviviridae		Invictavirus	Solenopsis invicta virus 3	1	FJ528584	Solenopsis invicta virus 3 DM/USA/2007	ssRNA(+)	New,	31	2016.017a-kS.A.v2.Solinviviridae	ICTVonline=20165427
4079	Unassigned	Solinviviridae		Nyfulvavirus	Nylanderia fulva virus 1	1	KX024775	Nylanderia fulva virus 1 Florida/USA/2011	ssRNA(+)	New,	31	2016.017a-kS.A.v2.Solinviviridae	ICTVonline=20165428
4080	Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula hispanica icosahedral virus 2	0	JN968479		dsDNA	New,	29	NULL	ICTVonline=20164276
4081	Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula hispanica virus PH1	0	KC252997		dsDNA	New,	29	NULL	ICTVonline=20164277
4082	Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula hispanica virus SH1	1	AY950802		dsDNA	New,	29	NULL	ICTVonline=20164278
4083	Unassigned	Sphaerolipoviridae		Alphasphaerolipovirus	Haloarcula virus HCIV1	0	KT809302	Haloarcula californiae icosahedral virus 1 	dsDNA	New,	31	2016.063aB.A.v1.Alphasphaerolipovirus_sp	ICTVonline=20165429
4084	Unassigned	Sphaerolipoviridae		Betasphaerolipovirus	Natrinema virus SNJ1	1	AY048850		dsDNA	New,	29	NULL	ICTVonline=20164280
4085	Unassigned	Sphaerolipoviridae		Gammasphaerolipovirus	Thermus virus IN93	0	AB063393		dsDNA	Renamed,	30	2015.025aB.A.v4.phagesp_ren	ICTVonline=20164282
4086	Unassigned	Sphaerolipoviridae		Gammasphaerolipovirus	Thermus virus P23-77	1	GQ403789		dsDNA	Renamed,	30	2015.025aB.A.v4.phagesp_ren	ICTVonline=20164283
4087	Unassigned	Spiraviridae		Alphaspiravirus	Aeropyrum coil-shaped virus	1	HE681887		ssDNA(+)	New,	28	2013.003a-gB.A.v3.Spiraviridae	ICTVonline=20164287
4088	Unassigned	Tectiviridae		Tectivirus	Bacillus virus AP50	0			dsDNA	Renamed,	30	2015.025aB.A.v4.phagesp_ren	ICTVonline=20164291
